"COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_001","DESVIOS_MELHOR_INDICADOR_01","INDICADOR_002","DESVIOS_MELHOR_INDICADOR_02","INDICADOR_004","DESVIOS_MELHOR_INDICADOR_04","INDICADOR_007","DESVIOS_MELHOR_INDICADOR_07","INDICADOR_009","DESVIOS_MELHOR_INDICADOR_09","INDICADOR_020","DESVIOS_MELHOR_INDICADOR_020","INDICADOR_021","DESVIOS_MELHOR_INDICADOR_021","INDICADOR_035","DESVIOS_MELHOR_INDICADOR_035","INDICADOR_041","DESVIOS_MELHOR_INDICADOR_041","INDICADOR_101","DESVIOS_MELHOR_INDICADOR_101","INDICADOR_102","DESVIOS_MELHOR_INDICADOR_102","INDICADOR_103","DESVIOS_MELHOR_INDICADOR_103","INDICADOR_105","DESVIOS_MELHOR_INDICADOR_105","INDICADOR_106","DESVIOS_MELHOR_INDICADOR_106","INDICADOR_107","DESVIOS_MELHOR_INDICADOR_107","INDICADOR_108","DESVIOS_MELHOR_INDICADOR_108","INDICADOR_109","DESVIOS_MELHOR_INDICADOR_109","INDICADOR_110","DESVIOS_MELHOR_INDICADOR_110","INDICADOR_111","DESVIOS_MELHOR_INDICADOR_111","INDICADOR_112","DESVIOS_PIOR_INDICADOR_112","INDICADOR_113","DESVIOS_PIOR_INDICADOR_113","INDICADOR_114","DESVIOS_PIOR_INDICADOR_114"
250860,2012,2504,"Mata Paraibana",250422,"João Pessoa","Lucena",100,4,22.04,-2,100,4,0.73,1,2.72,2,2.72,2,2.72,2,87.5,3,0,-4,1089.88715928982,1,5431.40303575894,2,0.183576088595817,-2,4.98345447000043,1,0.463878064694314,-1,4358458.75,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2646138.27,1,0.3059903581,1
250870,2007,2501,"Sertão Paraibano",250104,"Patos","Mãe d'Água",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.821768732655,1,894.662038852914,-1,0.268291444007746,1,3.23190637408631,-2,0.495383565026054,1,1367990.32,1,NA,NA,0.0696532892058253,1,0.016050148612,1,0.01605014861,0,0,0,696012.26,-1,0.59677003,-1
250870,2008,2501,"Sertão Paraibano",250104,"Patos","Mãe d'Água",100,4,45.28,1,100,4,0.02,-2,1.23,1,57.69,-1,50,1,16.67,-2,0,2,227.510165688643,-1,952.632226441146,-1,0.214171893886938,-1,4.18720729932068,1,0.481939440017133,1,1290355.9,-1,NA,NA,NA,NA,0.021118289199,1,0.0211182892,1,0,0,746218.06,-1,0.5575980974,-1
250870,2009,2501,"Sertão Paraibano",250104,"Patos","Mãe d'Água",100,4,41.18,1,100,4,0.29,1,1.55,2,61.11,1,50,-1,66.67,0,0,2,233.830056935818,-1,1121.18851966874,-1,0.195854011427716,-1,4.79488622789192,1,0.310957623404792,-1,1323748.75,-1,NA,NA,NA,NA,0.000368927724,-2,0.02289584637,1,0,2,830271.74,-1,0.5429981328,1
250870,2009,2501,"Sertão Paraibano",250104,"Patos","Mãe d'Água",100,4,41.18,1,100,4,0.29,1,1.55,2,61.11,1,50,-1,66.67,0,0,2,233.830056935818,-1,1121.18851966874,-1,0.195854011427716,-1,4.79488622789192,1,0.310957623404792,-1,1323748.75,-1,NA,NA,NA,NA,0.022895846369,1,0.02289584637,1,0,2,830271.74,-1,0.5429981328,1
250870,2010,2501,"Sertão Paraibano",250104,"Patos","Mãe d'Água",100,4,27.63,-2,100,4,0,-4,2.16,2,62.07,1,62.07,1,0,-4,0,0,313.612358809906,-1,1214.031804739,-1,0.231844196809948,1,38711223286799,2,0.442119122947799,1,1543222.9,-1,NA,NA,0.087034342440554,2,0.001064172831,-2,0.03522279877,2,0,0,886463.52,-1,0.2740780729,-1
250870,2010,2501,"Sertão Paraibano",250104,"Patos","Mãe d'Água",100,4,27.63,-2,100,4,0,-4,2.16,2,62.07,1,62.07,1,0,-4,0,0,313.612358809906,-1,1214.031804739,-1,0.231844196809948,1,38711223286799,2,0.442119122947799,1,1543222.9,-1,NA,NA,0.087034342440554,2,0.03522279877,2,0.03522279877,2,0,0,886463.52,-1,0.2740780729,-1
250870,2011,2501,"Sertão Paraibano",250104,"Patos","Mãe d'Água",100,4,33.33,-1,100,4,0.02,-2,2.49,2,56,1,66,1,75,1,0,-4,346.356893169253,-1,1341.12326556091,-1,0.227764099388831,1,3.87208481196748,-1,0.518422746876698,1,1617459.28,-1,1100,-3,0.12493538825568,2,0.04162484473,2,0.04162484473,2,0,0,1099324.49,-1,0.1110542574,-2
250870,2012,2501,"Sertão Paraibano",250104,"Patos","Mãe d'Água",100,4,45.24,1,100,4,0,-4,1.85,1,1.85,1,1.85,1,0,-4,28.57,-1,497.480978222064,1,1617.49934487683,-1,0.265969625169368,1,3.25137928018389,-1,0.508448554905197,-1,2257922.95,-1,NA,NA,0.157182097321413,2,0.032622949198,2,0.0326229492,2,0,0,1294716.03,-1,0.1477469921,-1
250880,2007,2501,"Sertão Paraibano",250103,"Sousa","Malta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.1035290706104,-2,119.941220820647,-2,0.216293810411861,-1,3.98429102911204,1,0.639049777986531,1,1215860.02,-1,NA,NA,NA,NA,0.023989049309,1,NA,NA,0,0,NA,NA,0.9380643059,4
250880,2008,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,33.82,-2,100,4,0.03,-2,1.31,1,60,1,47.5,-1,83.33,2,0,2,31.8992561464522,-2,149.16310220741,-2,0.200965314712769,-1,4.67606835477884,1,0.299914696969445,-1,1309613.89,-1,4000,-2,NA,NA,0.004605061429,-1,0.0008511754,-2,0,0,598769.09,-1,0.7477165185,2
250880,2008,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,33.82,-2,100,4,0.03,-2,1.31,1,60,1,47.5,-1,83.33,2,0,2,31.8992561464522,-2,149.16310220741,-2,0.200965314712769,-1,4.67606835477884,1,0.299914696969445,-1,1309613.89,-1,4000,-2,NA,NA,0.000851175398,-2,0.0008511754,-2,0,0,598769.09,-1,0.7477165185,2
250880,2009,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,30.84,-1,100,4,0.03,-2,1.6,2,66.3,1,55.43,1,83.33,2,0,2,37.3141705058067,-2,154.890497888473,-2,0.224973188810454,1,4.15098328031624,-1,0.293990830987871,-1,1519827.37,-1,20300,-2,NA,NA,0.008417436048,-1,0.00121406564,-2,0,2,704135.17,-2,0.4523451947,-1
250880,2009,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,30.84,-1,100,4,0.03,-2,1.6,2,66.3,1,55.43,1,83.33,2,0,2,37.3141705058067,-2,154.890497888473,-2,0.224973188810454,1,4.15098328031624,-1,0.293990830987871,-1,1519827.37,-1,20300,-2,NA,NA,0.001214065642,-1,0.00121406564,-2,0,2,704135.17,-2,0.4523451947,-1
250880,2010,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,22.54,-2,100,4,0.02,-2,0.84,-1,59.21,1,46.05,-1,16.67,-1,0,0,62.4644074888306,-2,154.015457059783,-2,0.341195735646991,2,2.46565145258639,-2,0.465217534107588,1,1680729.67,-1,NA,NA,NA,NA,0.002628813323,-1,0.00262881332,-2,0,0,902962.17,-1,0.3378700319,-1
250880,2010,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,22.54,-2,100,4,0.02,-2,0.84,-1,59.21,1,46.05,-1,16.67,-1,0,0,62.4644074888306,-2,154.015457059783,-2,0.341195735646991,2,2.46565145258639,-2,0.465217534107588,1,1680729.67,-1,NA,NA,NA,NA,0.000853645485,-2,0.00262881332,-2,0,0,902962.17,-1,0.3378700319,-1
250880,2011,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,20,-2,100,4,0.11,-1,1.52,1,53.23,1,50,-1,0,-4,0,-4,64.4505246232571,-2,194.16013825642,-2,0.290542845990787,2,3.01254550512001,-2,0.429287648919205,-1,1995653.95,1,NA,NA,NA,NA,0.00266086734,-1,0.00480842693,-2,0,0,1096222.34,-1,0.3666494957,1
250880,2011,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,20,-2,100,4,0.11,-1,1.52,1,53.23,1,50,-1,0,-4,0,-4,64.4505246232571,-2,194.16013825642,-2,0.290542845990787,2,3.01254550512001,-2,0.429287648919205,-1,1995653.95,1,NA,NA,NA,NA,0.00480842693,-1,0.00480842693,-2,0,0,1096222.34,-1,0.3666494957,1
250880,2012,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,34.69,1,100,4,0.14,-2,1.48,1,1.48,1,1.48,1,50,1,0,-4,58.3221898582411,-2,207.85231445565,-2,0.254115036112668,1,3.56386334190914,-1,0.371362275974503,-1,2222644.33,-1,52045,-1,NA,NA,0.00073332901,-2,0.00175035906,-2,0,0,1205941.31,-1,0.3067779658,1
250880,2012,2501,"Sertão Paraibano",250103,"Sousa","Malta",100,4,34.69,1,100,4,0.14,-2,1.48,1,1.48,1,1.48,1,50,1,0,-4,58.3221898582411,-2,207.85231445565,-2,0.254115036112668,1,3.56386334190914,-1,0.371362275974503,-1,2222644.33,-1,52045,-1,NA,NA,0.001750359057,-1,0.00175035906,-2,0,0,1205941.31,-1,0.3067779658,1
250890,2007,2504,"Mata Paraibana",250420,"Litoral Norte","Mamanguape",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.074594538897,2,2788.58403709428,2,0.239345301764339,1,3.83534792446265,-1,0.34271612203619,-1,7033475.79,2,2829.85,-3,NA,NA,0.00200416398,-1,0.00082358089,-2,0,0,4455521.66,2,0.6742592281,1
250890,2007,2504,"Mata Paraibana",250420,"Litoral Norte","Mamanguape",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,727.074594538897,2,2788.58403709428,2,0.239345301764339,1,3.83534792446265,-1,0.34271612203619,-1,7033475.79,2,2829.85,-3,NA,NA,0.000823580887,-2,0.00082358089,-2,0,0,4455521.66,2,0.6742592281,1
250890,2008,2504,"Mata Paraibana",250420,"Litoral Norte","Mamanguape",100,4,47.28,1,98.79,-1,0.32,2,1.34,1,65.53,1,41.5,-1,16.67,-2,0,2,671.995298441374,1,2558.46182607156,1,0.231023775535136,1,3.80726149722424,-1,0.521297317484906,1,7526267.62,3,42600,-2,NA,NA,0.001662824961,-1,0.00088104104,-2,0,0,4707701.09,2,0.721344909,2
250890,2008,2504,"Mata Paraibana",250420,"Litoral Norte","Mamanguape",100,4,47.28,1,98.79,-1,0.32,2,1.34,1,65.53,1,41.5,-1,16.67,-2,0,2,671.995298441374,1,2558.46182607156,1,0.231023775535136,1,3.80726149722424,-1,0.521297317484906,1,7526267.62,3,42600,-2,NA,NA,0.000881041041,-2,0.00088104104,-2,0,0,4707701.09,2,0.721344909,2
250890,2009,2504,"Mata Paraibana",250420,"Litoral Norte","Mamanguape",100,4,39.05,-1,100,4,0.35,1,1.22,1,59.38,1,43.58,-1,33.33,-2,0,2,829.100238409431,2,2699.79300431072,1,0.279757868038714,2,3.25629264018797,-2,0.31822702215667,1,8384370.25,2,1035813.16,1,NA,NA,0.000445546437,-2,0.00044554644,-2,0,2,NA,NA,0.4436037024,-1
250890,2010,2504,"Mata Paraibana",250420,"Litoral Norte","Mamanguape",100,4,40.88,-1,100,4,0.42,2,1.5,1,61.42,1,46.1,-1,16.67,-1,0,0,997.224280137559,2,3357.53792917557,2,0.27373355998297,2,3.36688345445463,-2,0.286303973722663,-1,7423151.46,2,3305984.57,2,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0.5553907399,1
250890,2011,2504,"Mata Paraibana",250420,"Litoral Norte","Mamanguape",87.44,-2,39.64,1,100,4,1.23,2,1.94,2,61.15,1,51.25,-1,25,-1,71.43,2,1065.24165290789,2,3702.97280864484,2,0.249703607145301,1,3.47618101351602,-1,0.528566901151095,1,7548452.54,2,3933736.52,2,NA,NA,0.000189927697,-2,NA,NA,0,0,NA,NA,0.483153474,1
250890,2012,2504,"Mata Paraibana",250420,"Litoral Norte","Mamanguape",100,4,25.47,-1,100,4,0.82,2,2.1,1,2.1,1,2.1,1,0,-4,71.43,2,1190.26685735444,2,4142.71081551421,2,0.265250392636897,1,3.48048909361558,-1,0.289533601012089,-2,8556722.43,2,4301394.01,2,NA,NA,2.6163334e-05,-3,NA,NA,0,0,NA,NA,0.396778429,1
250900,2007,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276.040015965167,1,939.727950653121,1,0.23706996453862,1,3.40431783909078,-1,0.813846203520765,2,1901915.71,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,761920.13,-1,0.1218065546,-2
250900,2008,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",100,4,48.81,1,61.19,-2,0.16,1,0.99,1,63.85,1,31.92,-2,66.67,0,0,2,314.034204758086,1,1057.12378775728,1,0.210163407617652,-1,3.36626957108584,-1,1391932683701,3,2349603.92,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA
250900,2009,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",83.16,-2,48.58,1,79.7,-2,0.23,1,0.85,-1,66.23,1,46.1,-1,83.33,2,0,2,282.762095162986,-1,1030.38082807571,-1,0.213885261460183,-1,3.64398498137379,-1,1.03141898602937,2,2151254.02,1,NA,NA,NA,NA,NA,NA,NA,NA,0,2,NA,NA,NA,NA
250900,2010,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",82.61,-2,39.75,-1,100,4,0.07,-1,1.18,1,51.63,-1,40.22,-2,66.67,0,0,0,319.753279011697,-1,1196.02580628203,-1,0.214427917003882,-1,3.74046455435499,-1,0.923107306868176,2,2433002.7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1368577.14,1,0.2310532584,-1
250900,2011,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",58.56,-3,39.45,1,83.65,-2,0.1,-2,0.66,-2,44.92,-1,55.61,-1,62.5,1,0,-4,337.791775301283,-1,1325.76930413373,-1,0.194855278047434,-1,3.92481226918936,-1,1.20720165427524,2,2498963.45,1,107775.68,-1,NA,NA,NA,NA,NA,NA,0,0,1397631.91,-1,0.1825636425,-1
250900,2012,2501,"Sertão Paraibano",250107,"Serra do Teixeira","Manaíra",96.56,-2,54.32,2,83.48,-2,0.09,-2,1.14,-1,1.14,-1,1.14,-1,50,1,71.43,2,408.313369982102,-1,1444.52280107389,-1,0.214095002515555,-1,3.53777982126134,-1,1.13304382361728,2,2964985.65,1,194235.37,-1,NA,NA,NA,NA,NA,NA,0,0,1734241.05,1,0.2530060353,-1
250905,2007,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116.07398467433,-1,379.387899025171,-2,0.276756878090351,1,3.26850069022465,-2,0.344778975668745,-1,2189578.93,1,170958.28,-1,NA,NA,0.013701531752,-1,0.01370153175,-1,0,0,NA,NA,NA,NA
250905,2008,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,4,49.73,1,100,4,0.07,-1,0.72,-1,68.63,1,52.29,1,16.67,-2,0,2,130.402263855992,-1,437.800719564188,-2,0.265452229573127,1,3.35730919554944,-1,0.409846957586284,-1,2601335.99,1,109286.5,-1,NA,NA,0.015318739381,1,0.01531873938,1,0,0,NA,NA,NA,NA
250905,2009,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,4,44.28,1,100,4,0.08,-1,0.55,-1,62.58,1,49.68,-1,83.33,2,0,2,123.858319299905,-1,482.970944654683,-2,0.251653370603239,1,3.89938235384284,-1,0.0743375196597409,-3,2434881.31,1,140862.73,-1,NA,NA,0.016277651174,1,0.01627765117,1,0,2,NA,NA,NA,NA
250905,2010,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,4,44.76,1,100,4,0.18,-1,0.83,-1,64.75,2,58.27,1,16.67,-1,0,0,133.547654420098,-2,529.617663864753,-2,0.239828710676677,1,3.96575788743354,-1,0.203884676121503,-2,2785987.29,1,NA,NA,NA,NA,0.014857766542,1,0.01485776654,-1,0,0,2252681.72,1,0.7793218815,2
250905,2011,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,4,44.5,1,100,4,0.66,1,1.04,-1,53.55,1,64.52,1,12.5,-1,0,-4,149.20820418552,-2,650.197382164404,-2,0.227363436378228,1,4.35765168352252,1,0.0405928888213799,-4,3165601.26,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2241461.23,1,0.6515472381,2
250905,2012,2504,"Mata Paraibana",250420,"Litoral Norte","Marcação",100,4,37.19,1,100,4,0.37,-1,1.67,1,1.67,1,1.67,1,12.5,0,42.86,0,124.667516702738,-2,619.693795991343,-2,0.1794648749386,-2,4.97077195713269,1,0.60134905173954,1,2649683.4,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1836084.42,1,0.4331553793,1
250910,2007,2504,"Mata Paraibana",250421,"Sapé","Mari",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,605.323325905292,1,2480.32794057567,2,0.216862223990196,-1,4.09752579229656,1,0.513696861424865,1,1807345.73,1,1452320.38,1,NA,NA,NA,NA,NA,NA,0,0,2130529.97,2,0.7308578267,1
250910,2008,2504,"Mata Paraibana",250421,"Sapé","Mari",100,4,52.5,1,100,4,0.28,1,1.32,1,55.71,-1,45.71,-1,100,4,14.29,2,601.599276315789,1,2469.63564692982,1,0.197578021258347,-1,4.10511738320887,1,0.95617432135998,2,2073870.97,1,1766738.81,1,NA,NA,NA,NA,NA,NA,0,0,2372050.85,2,0.681201717,1
250910,2009,2504,"Mata Paraibana",250421,"Sapé","Mari",100,4,51.51,1,100,4,0.35,1,1.39,2,50.84,-1,54.85,1,83.33,2,14.29,2,712.920331782946,1,2537.08531627907,1,0.242585292006803,1,3.55872206636899,-1,0.563539393620754,1,2619112.25,1,1979223.89,1,NA,NA,NA,NA,NA,NA,0,2,3165092.73,1,0.6797706619,2
250910,2010,2504,"Mata Paraibana",250421,"Sapé","Mari",100,4,59.41,2,100,4,0.29,1,1.36,1,55.28,1,61.97,1,83.33,2,57.14,2,838.479520492467,2,2980.42913818241,1,0.238972462795156,1,3.55456402373656,-1,0.630018535707472,1,2991701.45,1,2184232.63,1,NA,NA,NA,NA,NA,NA,0,0,3428896.23,1,0.2649095306,-1
250910,2011,2504,"Mata Paraibana",250421,"Sapé","Mari",100,4,42.3,1,100,4,1.32,2,1.49,1,47.92,-1,59.62,-1,87.5,2,85.71,3,1007.24053410553,2,3331.51924066924,1,0.254497211587276,1,3.30757066248108,-2,0.621745473295386,1,2788595.63,1,3375008.36,2,NA,NA,0.015557108866,1,0.01555710887,-1,0,0,4141228.04,2,0.1320721362,-1
250910,2012,2504,"Mata Paraibana",250421,"Sapé","Mari",100,4,33.96,-1,100,4,0.71,1,2.17,1,2.17,1,2.17,1,12.5,0,57.14,1,1178.41656225028,2,3470.24351925843,1,0.246776862331107,1,2.94483600318017,-2,1.10740775481961,2,3388831.88,1,3874209.69,2,NA,NA,0.014960746966,1,0.01496074697,-1,0,0,4680125.59,1,0.1584068787,-1
250915,2007,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.898491375536,-1,484.929112161807,-1,0.260066003713896,1,3.23504998423852,-2,0.610127723418025,1,590702.25,-1,NA,NA,NA,NA,0.005950967011,-1,0.01183899559,-1,0.32902390175,2,NA,NA,NA,NA
250915,2007,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.898491375536,-1,484.929112161807,-1,0.260066003713896,1,3.23504998423852,-2,0.610127723418025,1,590702.25,-1,NA,NA,NA,NA,0.011838995595,-1,0.01183899559,-1,0.32902390175,2,NA,NA,NA,NA
250915,2008,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,29.27,-2,100,4,0,-4,0.5,-1,30.84,-2,32.71,-2,66.67,0,0,2,105.161988317757,-2,511.256341121495,-1,0.172219097972238,-2,4.86160778528346,1,0.944949163244987,2,792357.32,-1,NA,NA,NA,NA,0.006779342414,-1,0.00744215312,-1,0.39896883456,2,NA,NA,NA,NA
250915,2008,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,29.27,-2,100,4,0,-4,0.5,-1,30.84,-2,32.71,-2,66.67,0,0,2,105.161988317757,-2,511.256341121495,-1,0.172219097972238,-2,4.86160778528346,1,0.944949163244987,2,792357.32,-1,NA,NA,NA,NA,0.007442153125,-1,0.00744215312,-1,0.39896883456,2,NA,NA,NA,NA
250915,2009,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,41.56,1,100,4,0.05,-1,0.34,-2,35.51,-2,34.58,-2,83.33,2,0,2,126.637812113721,-1,493.242509270705,-2,0.212362933232053,-1,3.89490706636477,-1,0.814012634359457,2,890468.06,-1,NA,NA,NA,NA,0.007672554434,-1,0.01587862527,1,0.43321544614,2,NA,NA,NA,NA
250915,2009,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,41.56,1,100,4,0.05,-1,0.34,-2,35.51,-2,34.58,-2,83.33,2,0,2,126.637812113721,-1,493.242509270705,-2,0.212362933232053,-1,3.89490706636477,-1,0.814012634359457,2,890468.06,-1,NA,NA,NA,NA,0.015878625269,1,0.01587862527,1,0.43321544614,2,NA,NA,NA,NA
250915,2010,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,48.65,1,100,4,0.02,-2,0.26,-2,27.96,-2,56.99,-1,50,-1,0,0,142.449176871803,-1,575.257292667803,-1,0.197514986918157,-1,4.03833356780648,-1,1.02457338220822,2,1040353.34,-1,NA,NA,NA,NA,0.016612522015,1,0.01661252202,1,0.40838673583,2,NA,NA,NA,NA
250915,2010,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,48.65,1,100,4,0.02,-2,0.26,-2,27.96,-2,56.99,-1,50,-1,0,0,142.449176871803,-1,575.257292667803,-1,0.197514986918157,-1,4.03833356780648,-1,1.02457338220822,2,1040353.34,-1,NA,NA,NA,NA,0.008938895051,-1,0.01661252202,1,0.40838673583,2,NA,NA,NA,NA
250915,2011,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,36,-1,100,4,0.02,-2,0.95,-1,25.32,-2,51.9,-1,62.5,1,28.57,0,160.074317045017,-2,702.067667564448,-1,0.178681919224288,-2,4.38588575934394,1,1.21065139640916,2,1055502.52,-1,NA,NA,NA,NA,0.004362536976,-1,0.00436253698,-2,0.47464137413,2,NA,NA,NA,NA
250915,2011,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,36,-1,100,4,0.02,-2,0.95,-1,25.32,-2,51.9,-1,62.5,1,28.57,0,160.074317045017,-2,702.067667564448,-1,0.178681919224288,-2,4.38588575934394,1,1.21065139640916,2,1055502.52,-1,NA,NA,NA,NA,0.013583388728,1,0.00436253698,-2,0.47464137413,2,NA,NA,NA,NA
250915,2012,2501,"Sertão Paraibano",250103,"Sousa","Marizópolis",100,4,53.33,2,100,4,0.06,-2,1.39,-1,1.39,-1,1.39,-1,0,-4,57.14,1,183.340162794253,-2,708.313403393458,-2,0.19293953165057,-1,38633837376284,2,1.31958727637348,2,827785.69,-2,NA,NA,NA,NA,0.012795297513,1,NA,NA,0.64212472077,2,NA,NA,NA,NA
250920,2007,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346.877246560177,1,1275.66320101218,1,0.253801875566388,1,3.67756378852273,-1,0.262517417608568,-1,438209.15,-1,1216205.44,1,NA,NA,0.245697831249,3,NA,NA,0,0,1330217.22,1,0.6597848537,1
250920,2008,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,4,41.78,-1,100,4,0.44,2,0.53,-1,70.65,2,37.81,-1,33.33,-1,0,2,344.875361227336,1,1410.10894142259,1,0.223838702893296,-1,4.08874944386959,1,3787532135091,3,393331.39,-2,1500852.78,1,NA,NA,0.233978641826,3,NA,NA,0,0,1531074.64,1,0.6321496191,1
250920,2009,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,4,46.34,1,100,4,0.39,2,0.8,-1,76.33,2,53.25,1,66.67,0,0,2,385.355412328767,1,1533.7437,1,0.245528746830343,1,3.98007566763194,-1,0.0927671783057157,-2,607809.38,-1,1326120.15,1,NA,NA,0.312525930741,4,NA,NA,0,2,1584762.27,1,0.713323626,2
250920,2010,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,4,33.01,-1,100,4,0.3,1,1.2,1,66.18,2,54.41,-1,66.67,0,0,0,453.622746051033,1,1744.79167004185,1,0.252007504720939,1,3.84634960488856,-1,0.121786189747207,-2,282854.61,-2,2447902.91,1,NA,NA,0.187270600076,3,NA,NA,0,0,NA,NA,0.7089944624,2
250920,2011,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,4,30,-1,100,4,0.09,-2,1.24,1,62.89,2,56.7,-1,75,1,85.71,3,569.805164762158,1,1923.72792718576,1,0.269699565890074,1,33761152866853,2,0.331714189049151,-1,554100.75,-2,3645258.5,2,NA,NA,0.020752584056,1,NA,NA,0,0,1898157.62,1,0.4608874175,1
250920,2012,2503,"Agreste Paraibano",250317,"Campina Grande","Massaranduba",100,4,33.68,-1,100,4,0.21,-1,1.38,-1,1.38,-1,1.38,-1,87.5,3,85.71,3,747.384765083104,1,2148.55701609737,1,0.309229185134503,2,2.87476694264495,-2,0.359080469154284,-1,2220661.45,-1,2478435.18,1,NA,NA,0.177151398713,3,NA,NA,0,0,2385176.47,1,0.0445045188,-2
250930,2007,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,614.73314524838,1,2583.95542656587,2,0.197441619957043,-2,4.20337742732554,1,0.861410838783552,2,1994905.32,1,239805.95,-1,NA,NA,0.018559871611,1,0.01855987161,1,0,0,1265285.01,1,0.3535526688,-2
250930,2008,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",95.83,-2,47.01,1,95.83,-1,0.18,1,1.13,1,70.78,2,57.79,1,83.33,2,0,2,530.309918528864,1,2756.35440642458,2,0.16066620625989,-2,5.19762936750457,2,1.02645485828727,2,2240479.23,1,NA,NA,NA,NA,0.016562194287,1,0.01656219429,1,0,0,1398580.66,1,0.3114371736,-1
250930,2009,2504,"Mata Paraibana",250420,"Litoral Norte","Mataraca",83.68,-2,27.62,-2,83.68,-2,0.11,-1,0.79,-1,61.04,1,48.05,-1,83.33,2,0,2,571.950377927197,1,2893.41254579179,2,0.167242810007829,-2,5.05885240652834,1,0.920477885477573,2,2399585.42,1,48490,-1,NA,NA,0.007599478257,-1,0.00759947826,-1,0,2,1561512.1,1,0.2658316139,-1
