"COD_UF","NOME_UF","COD_MUNICIPIO","ANO","COD_MESO","NOME_MESO","COD_MICRO","NOME_MICRO","NOME_MUNICIPIO","INDICADOR_001","INDICADOR_002","INDICADOR_004","INDICADOR_007","INDICADOR_009","INDICADOR_020","INDICADOR_021","INDICADOR_035","INDICADOR_041","INDICADOR_101","INDICADOR_102","INDICADOR_103","INDICADOR_104","INDICADOR_105","INDICADOR_106","INDICADOR_107","INDICADOR_108","INDICADOR_109","INDICADOR_110","INDICADOR_111","INDICADOR_112","INDICADOR_113","INDICADOR_114","INDICADOR_201","INDICADOR_202","INDICADOR_203","INDICADOR_204","INDICADOR_205","INDICADOR_206","INDICADOR_207","INDICADOR_208"
25,"Paraíba",250260,2012,2501,"Sertão Paraibano",250105,"Piancó","Igaracy",100,46,100,0.23,0.77,NA,NA,0,100,543.460029344636,541.163811542224,0.261609050772229,0.0111713868968697,0.995774817505564,0.00422518249443627,0.995038372846434,0.00496162715356592,0,0,0,0,0.673367553121853,0.220351120846128,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250270,1991,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.72,4.1,89.15,115.09,56.91,7.6,0.285,0.512
25,"Paraíba",250270,2000,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.56,2.93,47.4,60.95,69.11,9.15,0.428,0.643
25,"Paraíba",250270,2007,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",NA,NA,NA,NA,NA,NA,NA,NA,NA,308.913429483017,308.124146078322,0.196052302514209,0.00612834463909988,0.997444968948045,0.00255503105195499,0.399918069751285,0.584683276667252,0,0,0.0153986535814626,0,0.616211009409131,0.668244002386568,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250270,2008,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",100,46.34,100,0.14,0.78,56.63,33.73,16.67,0,332.005054903387,312.302526956099,0.199465453834709,0.0913388094993943,0.940655939853019,0.0593440601469807,0.34687976412509,0.639468886553069,0,0,0.0136513493218416,0,0.588968845564452,0.656276474904524,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250270,2009,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",100,47.02,100,0.19,0.83,47.13,58.62,16.67,0,320.546338594602,313.88572846554,0.182570089590631,0.0552719209584029,0.979221069383402,0.0207789306165979,0.413649921426557,0.571551628257171,0,0,0.0147984503162718,0,0.584326940626882,0.522712864550478,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250270,2010,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",100,43.33,100,0.14,0.98,58.23,43.04,0,0,328.631186967616,314.668258170271,0.183058612584952,0.0667444043136904,0.957511857209337,0.0424881427906635,0.38297613033973,0.598617359279049,0,0,0.0184065103812204,0,0.632330770672208,0.366815277329206,69.99,2.63,27.4,29.58,81.82,9.8,0.558,0.75
25,"Paraíba",250270,2011,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",100,37.11,100,0.43,1.46,61.11,55.56,0,0,346.913170222,307.22862872066,0.181798104423397,0.144242296701075,0.885606702461183,0.114393297538817,0.368531881133082,0.616925761621226,0,0,0.0145423572456917,0,0.562261118059656,0.36200331225536,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250270,2012,2503,"Agreste Paraibano",250315,"Brejo Paraibano","Borborema",100,35.71,100,0.19,2.55,NA,NA,37.5,0,358.859307409557,329.805879280325,0.197820936004988,0.154291337719908,0.919039502308145,0.0809604976918546,0.377879418834779,0.612111339699054,0,0,0.0100092414661671,0,0.59242586416744,0.231422308056021,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250280,1991,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.92,3.31,58.16,76.43,67.67,6.12,0.342,0.615
25,"Paraíba",250280,2000,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.15,2.64,35.24,45.64,75.29,7.65,0.469,0.703
25,"Paraíba",250280,2007,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,312.936996425321,297.042054150388,0.262281716184322,0.0785314106724122,0.949207212772858,0.0507927872271421,0.909502369523746,0.0470758872331956,0.0204610256342122,0,0.022960717608846,0,0.710035763249301,0.681385689739487,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250280,2008,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",100,40.94,100,0.15,1.05,37.4,51.15,16.67,0,288.596696101801,274.521021998922,0.245701551090669,0.0762931886271484,0.951227182109134,0.0487728178908656,0.953283234575543,0.00114290456833307,0.0237112445556418,0,0.0218626163004819,0,0.65807506860021,0.5999088746134,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250280,2009,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",100,40.9,100,0.21,1.34,30.84,59.81,83.33,0,317.684237555278,296.364925871549,0.212796814105705,0.05975345437104,0.932891503060425,0.0671084969395747,0.955236985247187,0.00237337903828177,0.0206266665916776,0,0.0217629691228532,0,0.662136106878003,0.275326970445141,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250280,2010,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",100,35.19,100,0.18,1.81,25.56,45.74,66.67,14.29,319.048107191241,316.000091735019,0.222576671703413,0.0114003154208589,0.990446533336131,0.00955346666386861,0.89869857127172,0.10130142872828,0,0,0,0,0.612316032770566,0.157309982379081,72.85,2.24,19.4,21,86.48,8.57,0.597,0.798
25,"Paraíba",250280,2011,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",100,37.22,100,0.16,1.72,25.31,61.73,0,57.14,335.952378007081,320.380631966291,0.243572227639505,0.0857777910642403,0.953648948302838,0.0463510516971619,0.907917635389835,0.092082364610165,0,0,0,0,0.658488065415486,0.183779296774613,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250280,2012,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo do Cruz",100,56.24,100,0.11,2.07,NA,NA,0,57.14,359.536617591828,350.321482010065,0.18779816423712,0.0142445715693585,0.974369410149416,0.0256305898505834,0.924180069625203,0.0758199303747969,0,0,0,0,0.706116588275085,0.309294326538488,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250290,1991,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.02,2.7,93.13,119.97,55.73,7.11,0.299,0.5
25,"Paraíba",250290,2000,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.33,2.61,48.28,62.05,68.7,8.47,0.451,0.639
25,"Paraíba",250290,2007,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",NA,NA,NA,NA,NA,NA,NA,NA,NA,344.308379386339,339.542856416373,0.239553483033876,0.06488191277235,0.986159143212085,0.0138408567879152,0.221881751322545,0.77551376506698,0,0,0.00260448361047511,0,0.452737941111963,0.604947543150569,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250290,2008,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",100,47.49,100,0.05,1.15,17.24,21.55,33.33,0,365.073951529716,356.111113470169,0.257285460171785,0.0926172921024669,0.975449253440322,0.0245507465596784,0.184169151175034,0.80594115132377,0,0,0.00919186800677425,0,0.497019881032302,0.545699735726693,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250290,2009,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",100,43.28,100,0.31,1.04,18.29,10.98,100,0,382.100403769162,349.531407140199,0.27188671706075,0.528952980641876,0.91476324990057,0.0852367500994296,0.245478779268033,0.752061613234704,0,0,0.00245960749726274,0,0.509358059502142,0.725399431799067,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250290,2010,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",100,40,100,0.24,0.94,8.99,14.61,100,0,372.474643839169,369.126420844195,0.251566101910651,0.0320032017539339,0.991010870000537,0.00898912999946272,0.269128634256378,0.706780162764048,0,0,0.0240912029795742,0,0.535446638073672,0.523701917945451,71.58,2.16,22.8,24.6,84.47,10.2,0.619,0.776
25,"Paraíba",250290,2011,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",96.81,39.39,100,0.4,1.21,6.67,47.78,62.5,0,428.466886282209,389.359289334732,0.260601100772991,0.238238867215919,0.908726675970665,0.0912733240293351,0.249768389621599,0.722882775527206,0,0,0.0273488348511952,0,0.488361970192703,0.475296477293996,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250290,2012,2501,"Sertão Paraibano",250101,"Catolé do Rocha","Brejo dos Santos",96.49,44.37,100,0.19,1.88,NA,NA,0,0,431.138341885824,429.589769082745,0.244444065411408,0.00774554309640503,0.99640817655812,0.00359182344188028,0.219693687969781,0.746829516279363,0,0,0.0334767957508553,0,0.536047324930455,0.438046506930289,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250300,1991,2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.25,5.27,91.78,118.32,56.12,4.14,0.278,0.504
25,"Paraíba",250300,2000,2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.49,2.95,51.45,66,67.24,4.56,0.407,0.625
25,"Paraíba",250300,2007,2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",NA,NA,NA,NA,NA,NA,NA,NA,NA,322.851307022678,306.687188176587,0.181072687986814,0.18160782689995,0.949933240180578,0.050066759819422,0.930748877832029,0,0,0.0402372269131739,0,0,0.62108848509129,0.0644203634194474,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250300,2008,2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",99.1,53.53,100,0.12,0.97,59.31,51.49,0,14.29,372.960671899958,364.070820999576,0.182458819419489,0.0640832318228932,0.976164106378581,0.0238358936214191,0.982132977526478,0,0,0.000394740319208773,0.0174722821543131,0,0.631452175044227,0.0478212380115436,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250300,2009,2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",100,56.2,100,0.28,0.97,58.74,51.21,16.67,0,330.385869403077,322.320393648879,0.172685821637821,0.0717279372450645,0.975587709702081,0.0244122902979185,0.988734192381566,0.0104146889409065,0,0.000607644079467288,0.000120391910577072,0,0.637630345370816,0.0507390327158704,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250300,2010,2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",100,49.14,100,0.3,1.32,56.56,56.3,83.33,0,371.591116654399,359.630507839051,0.199581288207354,0.0921193409890981,0.967812446855472,0.0321875531445276,0.860042610136282,0.117633885343863,0.000102284188942062,0.000576419970986787,0.000545947339734717,0.0210988530201916,0.615917553309454,0.0827787898239368,70.41,2.5,26.2,28.21,82.53,5.25,0.602,0.757
25,"Paraíba",250300,2011,2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",100,49.76,100,0.71,1.39,53.48,71.64,37.5,14.29,428.695379978259,407.115185630121,0.202107560553128,0.155100510904744,0.949660772296561,0.050339227703439,0.806069201843557,0.144641985913617,0.000174912030836411,9.86966121427428e-05,0.0421936343972265,0,0.532826763437764,0.118827635542933,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250300,2012,2504,"Mata Paraibana",250423,"Litoral Sul","Caaporã",100,39.26,100,0.6,1.64,NA,NA,25,85.71,518.591768266111,475.573081392534,0.206399350665886,0.106028109524998,0.917047108137854,0.0829528918621457,0.858827210887146,0.124115410562914,0,0,0.0100754898396535,0,0.541937855405021,0.0860081169148102,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250310,1991,2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.29,4.87,70.31,91.76,63.09,7.84,0.352,0.572
25,"Paraíba",250310,2000,2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.06,3.03,38.73,50.06,73.43,9.25,0.47,0.684
25,"Paraíba",250310,2007,2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",NA,NA,NA,NA,NA,NA,NA,NA,NA,401.616079546231,401.166217912653,0.218105320725271,0.00476303727195741,0.998879871458122,0.00112012854187827,0.094168400362589,0.713246422899202,0,0.192585176738209,0,0,0.542802614902743,0.632453835788676,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250310,2008,2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",100,16.25,100,0.56,0.44,63.44,52.69,50,14.29,390.541150483715,387.829961193047,0.2215659120665,0.0184612755245641,0.993057865253608,0.00694213474639169,0.0715425617791332,0.742057643941379,0,0.186399794279487,0,0,0.494222853241912,0.660903439713747,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250310,2009,2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",100,23.68,100,0.41,0.55,53.85,74.73,0,28.57,376.479805844843,370.097276019137,0.20416792217676,0.0910698919691263,0.98304682023679,0.01695317976321,0.087249441341181,0.73517467920007,0,0.177575879458749,0,0,0.462144992277837,0.622171373689542,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250310,2010,2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",100,22.83,100,0.6,0.62,57.53,73.97,66.67,57.14,415.076110993319,397.147149501686,0.21220191697993,0.152332847023331,0.95680560500404,0.0431943949959596,0.294571257342333,0,0,0,0,0.705428742657667,0.401636180527679,0.606677026772977,70.54,1.86,25.8,27.8,82.75,10.86,0.611,0.759
25,"Paraíba",250310,2011,2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",100,29.47,100,0.47,0.33,57.14,67.14,50,71.43,460.261628171039,409.370343408585,0.224589547628437,0.221126277248615,0.889429659898689,0.110570340101311,0.321439396888551,0,0,0,0,0.678560603111449,0.384781000417402,0.627813694137081,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250310,2012,2502,"Borborema",250211,"Cariri Oriental","Cabaceiras",100,20.9,100,0.54,0.91,NA,NA,0,57.14,456.107478632479,421.459182206682,0.225293455323832,0.128606598533864,0.924034798706479,0.0759652012935207,0.287200220881975,0,0,0,0,0.712799779118025,0.401919293327592,0.490772030523839,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250320,1991,2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.25,3.21,48.5,64.1,71.72,4.84,0.444,0.654
25,"Paraíba",250320,2000,2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.37,2.13,34.54,44.75,75.68,4.79,0.599,0.706
25,"Paraíba",250320,2007,2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,548.621132824809,509.565041854701,0.257020977233254,0.139183033668633,0.928810451086689,0.0711895489133112,0.222307261434776,0,0,0.051241811594003,0.0337394051653991,0.534614047230292,0.687524056547689,0.22239768270934,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250320,2008,2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",100,39.69,100,0.55,1.53,43.41,60.67,66.67,14.29,601.827787031208,570.389860141592,0.243281906402035,0.0907055368396095,0.94776258662848,0.0522374133715198,0.26912843159208,0.148841359809508,0.00801814306080305,0.00129475457501238,0.0287218619431291,0.543995449019468,0.729340311025748,0.271562544972821,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250320,2009,2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",100,32.02,100,0.2,1.67,45.99,57.28,50,14.29,648.430604385909,631.931568576737,0.252475238351608,0.0460219665732523,0.974555433229746,0.0254445667702538,0.23831414261487,0.153287292000053,0.00855695751368212,0.00238264371537748,0.0269549882043951,0.570503975951622,0.761367944434052,0.365447183866357,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250320,2010,2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",100,28.52,100,0.21,1.64,40.16,59.53,66.67,85.71,691.238669780909,666.350342604954,0.282604834138889,0.103100293233849,0.963994596564103,0.0360054034358966,0.243546970075069,0.24266906470548,0.020811163895396,0.00355179994106239,0.026708434635922,0.462200969232469,0.74776353182935,0.46652853626884,74.31,1.85,16,17.25,88.65,5.97,0.748,0.822
25,"Paraíba",250320,2011,2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",100,30.53,100,0.47,1.8,41.84,61.3,50,71.43,649.033490203331,633.854756904195,0.271717568607791,0.0573263267086797,0.976613328082068,0.0233866719179324,0.215683472200761,0.4850366901267,0.0407508744930372,0.0100399122288791,0.0484310693627003,0.198073077528558,0.724445550482023,0.431188928541056,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250320,2012,2504,"Mata Paraibana",250422,"João Pessoa","Cabedelo",98.12,22.98,100,0.4,2.6,NA,NA,12.5,85.71,654.028374788297,632.965554245675,0.270056515753645,0.0710749626628379,0.967795249633564,0.0322047503664357,0.227150487814232,0.466573717137792,0.0378471821620318,0.00809657689369396,0.0500296597981033,0.209719373300501,0.762044048531506,0.465742167277047,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250330,1991,2501,"Sertão Paraibano",250102,"Cajazeiras","Cachoeira dos Índios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.63,4.7,84.07,108.85,58.48,7.14,0.256,0.527
25,"Paraíba",250330,2000,2501,"Sertão Paraibano",250102,"Cajazeiras","Cachoeira dos Índios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.61,2.66,43.64,56.24,70.93,8.22,0.394,0.66
25,"Paraíba",250330,2007,2501,"Sertão Paraibano",250102,"Cajazeiras","Cachoeira dos Índios",NA,NA,NA,NA,NA,NA,NA,NA,NA,255.84217290511,253.096327850366,0.188491255311545,0.0109674171349177,0.98926742599328,0.0107325740067197,0.994786413109137,0.00521358689086343,0,0,0,0,0.56793570130885,0.535085112182598,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250330,2008,2501,"Sertão Paraibano",250102,"Cajazeiras","Cachoeira dos Índios",100,41.81,100,0,0.66,52.99,29.85,66.67,0,302.961123374663,276.640890435662,0.162818067466619,0.0396127469731074,0.91312339799304,0.0868766020069606,0.927015510443265,0.0729844895567349,0,0,0,0,0.568924998306614,0.500496190531679,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250330,2009,2501,"Sertão Paraibano",250102,"Cajazeiras","Cachoeira dos Índios",100,46.83,100,0.13,0.68,50,32.84,33.33,0,337.00839661237,320.640939510584,0.203444786438599,0.0438251816287641,0.951433088117945,0.0485669118820554,0.996301767254669,0.00369823274533133,0,0,0,0,0.704315538892255,0.461965742022705,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250330,2010,2501,"Sertão Paraibano",250102,"Cajazeiras","Cachoeira dos Índios",100,37.5,100,0.15,0.66,41.43,38.57,0,0,305.185136190039,268.208112149933,0.193191228975149,0.0920020671834111,0.878837401776081,0.121162598223919,1,0,0,0,0,0,0.649275577943832,0.319596809774298,70.95,1.92,24.6,26.49,83.45,10.29,0.587,0.766
25,"Paraíba",250330,2011,2501,"Sertão Paraibano",250102,"Cajazeiras","Cachoeira dos Índios",94.28,39.25,100,0.01,0.8,43.87,49.03,25,0,328.080016257558,323.714838345356,0.197791665425128,0.0150221845976044,0.986694776591407,0.0133052234085927,1,0,0,0,0,0,0.698363539764584,0.231607627091444,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250330,2012,2501,"Sertão Paraibano",250102,"Cajazeiras","Cachoeira dos Índios",93.58,29.7,100,0.18,0.65,NA,NA,0,0,353.598484254001,314.305226639133,0.199570671238561,0.0884593612357194,0.888876057549379,0.111123942450621,0.975420826503682,0.0245791734963181,0,0,0,0,0.610716189877542,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250340,1991,2501,"Sertão Paraibano",250104,"Patos","Cacimba de Areia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.5,4.8,90.38,116.6,56.54,8.01,0.276,0.508
25,"Paraíba",250340,2000,2501,"Sertão Paraibano",250104,"Patos","Cacimba de Areia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.33,2.38,48.28,62.05,68.7,7.85,0.413,0.639
25,"Paraíba",250340,2007,2501,"Sertão Paraibano",250104,"Patos","Cacimba de Areia",NA,NA,NA,NA,NA,NA,NA,NA,NA,456.789844118226,447.69552309694,0.204761426119133,0.0217607366228004,0.98009079856221,0.0199092014377897,1,0,0,0,0,0,0.431628098027559,0.791121299088463,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250340,2008,2501,"Sertão Paraibano",250104,"Patos","Cacimba de Areia",100,40.54,100,0.03,0.25,37.7,47.54,33.33,0,481.789312297192,465.605331833894,0.212823212108472,0.0314597822983065,0.966408593859974,0.0335914061400262,1,0,0,0,0,0,0.283853982040824,0.011974985001188,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250340,2009,2501,"Sertão Paraibano",250104,"Patos","Cacimba de Areia",100,25.33,100,0.14,0.28,46.94,57.14,0,0,478.460062547225,449.491606016998,0.213995580455148,0.128689524459917,0.939454807625938,0.0605451923740618,1,0,0,0,0,0,0.404084286014656,0,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250340,2010,2501,"Sertão Paraibano",250104,"Patos","Cacimba de Areia",100,41.86,100,0.06,0.45,36.96,71.74,0,0,444.1176160459,430.883768306343,0.179011135094303,0.0220756885259043,0.970201930161248,0.0297980698387521,1,0,0,0,0,0,0.566193569234745,0.0488841427033957,71.25,1.82,23.7,25.58,83.94,9,0.596,0.771
25,"Paraíba",250340,2011,2501,"Sertão Paraibano",250104,"Patos","Cacimba de Areia",100,32.61,100,0.11,0.45,47.92,58.33,0,0,437.233844414623,325.20003723779,0.207020202271938,0.176567725702285,0.743766845572475,0.256233154427525,1,0,0,0,0,0,0.553348670674345,0.419658094968306,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250340,2012,2501,"Sertão Paraibano",250104,"Patos","Cacimba de Areia",100,30.43,100,0.11,0.7,NA,NA,0,0,629.041022284123,509.496058495822,0.26993704680725,0.257352650916024,0.809956807976976,0.190043192023024,0.993246951885159,0,0,0,0,0,0.483870923174311,0.213517968563128,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250350,1991,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Cacimba de Dentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,57.4,5.34,79.96,103.78,59.79,6.7,0.236,0.54
25,"Paraíba",250350,2000,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Cacimba de Dentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64.36,4.26,44.55,57.38,70.48,8.82,0.372,0.656
25,"Paraíba",250350,2007,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Cacimba de Dentro",NA,NA,NA,NA,NA,NA,NA,NA,NA,234.765863037707,234.409130487318,0.216025746718376,0.00325419494622869,0.998480475202942,0.00151952479705818,0.96614445166897,0.0136003210614278,0,0,0.0202552272696018,0,0.540549956442649,0.589656337121411,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250350,2008,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Cacimba de Dentro",100,23.95,100,0.1,0.49,72.4,50.8,83.33,0,259.040190115017,257.910864640621,0.229750102806211,0.0110204323983317,0.995640346488723,0.00435965351127707,0.98115709457709,0,0,0.00266970761420946,0.0142740553571048,0.00189914245159583,0.475576456092166,0.622356299865762,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250350,2009,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Cacimba de Dentro",100,37.91,100,0.08,0.36,73.55,47.52,66.67,0,253.565004690562,235.30325884767,0.210425023814626,0.139337661493639,0.92798002285379,0.07201997714621,0.995038220113907,0.000518604112388205,0,0,0.00444317577370435,0,0.535376419740429,0.534345966487388,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250350,2010,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Cacimba de Dentro",100,30.7,100,0.12,0.6,67.67,69.17,66.67,0,285.34818131834,269.113716259321,0.218543449968244,0.135325838687823,0.943106470894562,0.0568935291054384,0.985646282948869,0.000427040553474125,0,0,0.0139266764976563,0,0.540448619437077,0.341142385449333,71.59,2.3,22.8,24.56,84.49,11.4,0.564,0.777
25,"Paraíba",250350,2011,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Cacimba de Dentro",100,37.35,100,0.15,0.72,62.62,62.14,50,0,275.307102920969,267.949582973268,0.212822791720874,0.063796214480507,0.973275226575565,0.0267247734244351,0.986060885625477,0,0,0.000516910041132693,0.0134222043333906,0,0.55367917501901,0.515738605643061,NA,NA,NA,NA,NA,NA,NA,NA
25,"Paraíba",250350,2012,2503,"Agreste Paraibano",250313,"Curimataú Oriental","Cacimba de Dentro",100,25.4,100,0.27,1.21,NA,NA,12.5,0,295.015151909979,281.489617411904,0.217395896202142,0.0813586872792614,0.954153085322877,0.0458469146771227,0.973361680992062,0.00942820332728593,0,0,0.0172101156806521,0,0.571102438560375,0.507107850724613,NA,NA,NA,NA,NA,NA,NA,NA
